Data de Emissão:;22/dez/2022
Base de dados:;GENCEL_REL
Matrícula:;e018071

Alimentador.Código do Alimentador;Trecho Primário Aéreo.Identificador do Objeto;Rep. Grafica: Trecho Primário Aéreo.Linha;Rep. Grafica: Trecho Primário Aéreo.Rotação;Trecho Primário Aéreo.Comprimento Estimado;Trecho Primário Aéreo.Quantidade de Cabos por Fase;Trecho Primário Aéreo.Fases Existentes;Tipo de Cabo.Código de cabo;Tipo de Cabo.Reatância Positiva;Tipo de Cabo.Reatância Zero;Tipo de Cabo.Resistência Positiva;Tipo de Cabo.Resistência Zero
TDE06;324921;LINESTRING (745654.48 6944647.68, 745628.73 6944645.44);0;25.8472455011521;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;341193;LINESTRING (744403.93 6944979.01, 744388.62 6944954.51);0;28.8902422973867;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;341207;LINESTRING (745628.73 6944645.44, 745593.73 6944639.84);0;35.4451689233703;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;341228;LINESTRING (745016.02 6944665.09, 744982.82 6944677.49);0;35.4400902934254;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;341695;LINESTRING (744388.62 6944954.51, 744372.08 6944929.93);0;29.6268121809434;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;359964;LINESTRING (744230.02 6945047.43, 744213.2 6945017.47);0;34.3586088192762;1 - 1;10 - RST;6 CU;0.508;1.965;1.485;1.659;
TDE06;359862;LINESTRING (744328.2 6944853.31, 744308.51 6944820.75);0;38.0506202319535;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;359099;LINESTRING (746637.84 6944530.31, 746617.997271402 6944528.54283052);0;19.9212641712188;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;359100;LINESTRING (746558.529123242 6944521.58111121, 746476.67705559 6944512.06862225);0;82.4029636914479;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;361788;LINESTRING (744249.31 6945201.81, 744273.27 6945234.57);0;40.5869338578756;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;360117;LINESTRING (744188.69 6945137.43, 744177.9 6945122.11);0;18.7383697258166;1 - 1;10 - RST;1/0 CAA;0.52;1.978;0.7;0.874;
TDE06;376869;LINESTRING (744064.6 6944320.22, 744047.23 6944328.32);0;19.1657741823515;1 - 1;10 - RST;4 CA;0.486;1.943;1.504;1.703;
TDE06;376726;LINESTRING (744068.89 6944458.25, 744050.25 6944481.87);0;30.0891010169098;1 - 1;10 - RST;4 CA;0.486;1.943;1.504;1.703;
TDE06;376727;LINESTRING (744115.41 6944367.21, 744101.12 6944354.13);0;19.3724159567931;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;376728;LINESTRING (744124.34 6944484.47, 744124.87 6944460.65);0;23.8258955753999;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;395708;LINESTRING (744186.99 6944619.17, 744172.06 6944595.51);0;27.976785019103;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;396942;LINESTRING (745302.8 6944587.26, 745277.38 6944595.95);0;26.8643350933771;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;398842;LINESTRING (744110.81 6945296.61, 744119.47 6945334.55);0;38.915796278105;1 - 1;10 - RST;6 CU;0.508;1.965;1.485;1.659;
TDE06;401162;LINESTRING (743950.89 6945118.67, 743919.83 6945123.19);0;31.387162981191;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;414008;LINESTRING (744055.14 6944311.28, 744041.73 6944324.02);0;18.4969105523825;1 - 1;10 - RST;35 mm2-CU;0.467;1.925;0.599;0.773;
TDE06;414200;LINESTRING (743774.23 6944069.6, 743761.413261225 6944047.41543749);0;25.6207651443382;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;413083;LINESTRING (744049.23 6945192.62, 744021.434685574 6945213.34294715);0;34.6701606947538;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;413085;LINESTRING (746164 6944552.45, 746132.55 6944585.49);0;45.615174010405;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;432145;LINESTRING (743808.27 6944738.05, 743810.67 6944715);0;23.1746089501317;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;437107;LINESTRING (743985.75 6945153.63, 743965.71 6945138.89);0;24.8770818225949;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;448097;LINESTRING (743956.04 6944458.54, 743934.01 6944484.32);0;33.9106074851908;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;449902;LINESTRING (745406.8 6944554.26, 745373.18 6944560.33);0;34.1635668513009;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;448760;LINESTRING (744276.4 6945119.84, 744256.89 6945124.53);0;20.0657967697325;1 - 1;10 - RST;1/0 CA;0.451;1.917;0.605;0.779;
TDE06;448761;LINESTRING (743888.01 6944357.12, 743861.61 6944394.45);0;45.721864572727;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;448772;LINESTRING (744322.09 6944896.82, 744297.78 6944911.12);0;28.2040085801953;1 - 1;10 - RST;1/0 CA;0.451;1.917;0.605;0.779;
TDE06;448776;LINESTRING (744333.25 6945097.8, 744314.77 6945106.11);0;20.2624406231821;1 - 1;10 - RST;1/0 CA;0.451;1.917;0.605;0.779;
TDE06;448800;LINESTRING (746262.72 6944461.6, 746237.29 6944477.5);0;29.9915804853384;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;448802;LINESTRING (743703.63 6943732.06, 743693.51 6943693.25);0;40.1077361619973;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;449684;LINESTRING (744219.8 6945129.44, 744221.22 6945134.27);0;5.03441158344365;1 - 1;10 - RST;25 mm2-CU;0.49;1.947;0.934;1.108;
TDE06;466558;LINESTRING (746413.497276617 6944493.24755567, 746385.096547807 6944483.55890022);0;30.0078563274345;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;467390;LINESTRING (744172.06 6944595.51, 744156.06 6944568.39);0;31.4880040651366;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;468478;LINESTRING (746237.29 6944477.5, 746214.45 6944501.75);0;33.3125817071945;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;472728;LINESTRING (743965.71 6945138.89, 743950.89 6945118.67);0;25.0695193409833;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
